class,year,powertrain,mileage_bin,share_sales,share_mileage
78Day,2024,phev,180-200,0,0
78Day,2024,phev,>200,0,0
78Day,2024,bev,0-20,0,0
78Day,2024,bev,20-40,0,0
78Day,2024,bev,40-60,0,0
78Day,2024,bev,60-80,0,0
78Day,2024,bev,80-100,0,0
78Day,2024,bev,100-120,0,0
78Day,2024,bev,120-140,0,0
78Day,2024,bev,140-160,0,0
78Day,2024,bev,160-180,0,0
78Day,2024,bev,180-200,0,0
78Day,2024,bev,>200,0,0
78Day,2024,fcev,0-20,0,0
78Day,2024,fcev,20-40,0,0
78Day,2024,fcev,40-60,0,0
78Day,2024,fcev,60-80,0,0
78Day,2024,fcev,80-100,0,0
78Day,2024,fcev,100-120,0,0
78Day,2024,fcev,120-140,0,0
78Day,2024,fcev,140-160,0,0
78Day,2024,fcev,160-180,0,0
78Day,2024,fcev,180-200,0,0
78Day,2024,fcev,>200,0,0
78Day,2025,conventional_ice,0-20,0.0856125748890732,0.014460391896953893
78Day,2025,conventional_ice,20-40,0.15668437142958752,0.06253296682339496
78Day,2025,conventional_ice,40-60,0.1541733394220961,0.10183824022001271
78Day,2025,conventional_ice,60-80,0.16182379091421278,0.1488890269765893
78Day,2025,conventional_ice,80-100,0.1874233515465234,0.21821028533557416
78Day,2025,conventional_ice,100-120,0.08334285284689441,0.11918901450350472
78Day,2025,conventional_ice,120-140,0.08307494022039132,0.13899504199886684
78Day,2025,conventional_ice,140-160,0.04158769520549807,0.08023651295139055
78Day,2025,conventional_ice,160-180,0.02122139982220353,0.0470327044901519
78Day,2025,conventional_ice,180-200,0.008551545256245397,0.02082373982501199
78Day,2025,conventional_ice,>200,0.016504138447274486,0.04779207497854919
78Day,2025,adv_conv,0-20,0,0
78Day,2025,adv_conv,20-40,0,0
78Day,2025,adv_conv,40-60,0,0
78Day,2025,adv_conv,60-80,0,0
78Day,2025,adv_conv,80-100,0,0
78Day,2025,adv_conv,100-120,0,0
78Day,2025,adv_conv,120-140,0,0
78Day,2025,adv_conv,140-160,0,0
78Day,2025,adv_conv,160-180,0,0
78Day,2025,adv_conv,180-200,0,0
78Day,2025,adv_conv,>200,0,0
78Day,2025,hev,0-20,0,0
78Day,2025,hev,20-40,0,0
78Day,2025,hev,40-60,0,0
78Day,2025,hev,60-80,0,0
78Day,2025,hev,80-100,0,0
78Day,2025,hev,100-120,0,0
78Day,2025,hev,120-140,0,0
78Day,2025,hev,140-160,0,0
78Day,2025,hev,160-180,0,0
78Day,2025,hev,180-200,0,0
78Day,2025,hev,>200,0,0
78Day,2025,phev,0-20,0,0
78Day,2025,phev,20-40,0,0
78Day,2025,phev,40-60,0,0
78Day,2025,phev,60-80,0,0
78Day,2025,phev,80-100,0,0
78Day,2025,phev,100-120,0,0
78Day,2025,phev,120-140,0,0
78Day,2025,phev,140-160,0,0
78Day,2025,phev,160-180,0,0
78Day,2025,phev,180-200,0,0
78Day,2025,phev,>200,0,0
78Day,2025,bev,0-20,0,0
78Day,2025,bev,20-40,0,0
78Day,2025,bev,40-60,0,0
78Day,2025,bev,60-80,0,0
78Day,2025,bev,80-100,0,0
78Day,2025,bev,100-120,0,0
78Day,2025,bev,120-140,0,0
78Day,2025,bev,140-160,0,0
78Day,2025,bev,160-180,0,0
78Day,2025,bev,180-200,0,0
78Day,2025,bev,>200,0,0
78Day,2025,fcev,0-20,0,0
78Day,2025,fcev,20-40,0,0
78Day,2025,fcev,40-60,0,0
78Day,2025,fcev,60-80,0,0
78Day,2025,fcev,80-100,0,0
78Day,2025,fcev,100-120,0,0
78Day,2025,fcev,120-140,0,0
78Day,2025,fcev,140-160,0,0
78Day,2025,fcev,160-180,0,0
78Day,2025,fcev,180-200,0,0
78Day,2025,fcev,>200,0,0
78Day,2026,conventional_ice,0-20,0.0856125748890732,0.014460391896953893
78Day,2026,conventional_ice,20-40,0.15668278400681696,0.06253231408280212
78Day,2026,conventional_ice,40-60,0.15359843993772976,0.10145724816879935
78Day,2026,conventional_ice,60-80,0.15945857530569307,0.14671120250608816
78Day,2026,conventional_ice,80-100,0.1829145289538179,0.21296048633106396
78Day,2026,conventional_ice,100-120,0.08069002945520057,0.11539153599542035
78Day,2026,conventional_ice,120-140,0.08003061486538489,0.13390149478168245
78Day,2026,conventional_ice,140-160,0.039945915983498434,0.07706897411187624
78Day,2026,conventional_ice,160-180,0.020322599916077554,0.04504040701730708
78Day,2026,conventional_ice,180-200,0.008180650353025058,0.019920514166418046
78Day,2026,conventional_ice,>200,0.015761138492768317,0.045640523133037285
78Day,2026,adv_conv,0-20,0,0
78Day,2026,adv_conv,20-40,1.5874227705730536e-6,6.527405928370203e-7
78Day,2026,adv_conv,40-60,5.11974057196304e-4,3.391745014224383e-4
78Day,2026,adv_conv,60-80,0.0017088626353905702,0.0015729363536868836
78Day,2026,adv_conv,80-100,0.002873850268934489,0.003346163981820756
78Day,2026,adv_conv,100-120,0.0015700016862468303,0.002247140814742511
78Day,2026,adv_conv,120-140,0.0017228612782697445,0.002882568137828707
78Day,2026,adv_conv,140-160,8.983871754716733e-4,0.0017332880286803282
78Day,2026,adv_conv,160-180,4.856541413661631e-4,0.001076475525424637
78Day,2026,adv_conv,180-200,1.9611241778008136e-4,4.7757800307849307e-4
78Day,2026,adv_conv,>200,3.881000473052545e-4,0.0011238911836224318
78Day,2026,hev,0-20,0,0
78Day,2026,hev,20-40,0,0
78Day,2026,hev,40-60,6.292542717002881e-5,4.181754979092763e-5
78Day,2026,hev,60-80,6.563529731291365e-4,6.048881168142289e-4
78Day,2026,hev,80-100,0.0016349723237710071,0.0019036350226894453
78Day,2026,hev,100-120,0.0010828217054470052,0.0015503376933418656
78Day,2026,hev,120-140,0.0013214640767366913,0.0022109790793556953
78Day,2026,hev,140-160,7.43392046527968e-4,0.00143425081083398
78Day,2026,hev,160-180,4.1314576475981316e-4,9.158219474201843e-4
78Day,2026,hev,180-200,1.7478248544025723e-4,4.2564765551544734e-4
78Day,2026,hev,>200,3.548999072009139e-4,0.0010276606618894752
78Day,2026,phev,0-20,0,0
78Day,2026,phev,20-40,0,0
78Day,2026,phev,40-60,0,0
78Day,2026,phev,60-80,0,0
78Day,2026,phev,80-100,0,0
78Day,2026,phev,100-120,0,0
78Day,2026,phev,120-140,0,0
78Day,2026,phev,140-160,0,0
78Day,2026,phev,160-180,0,0
78Day,2026,phev,180-200,0,0
78Day,2026,phev,>200,0,0
78Day,2026,bev,0-20,0,0
78Day,2026,bev,20-40,0,0
78Day,2026,bev,40-60,0,0
78Day,2026,bev,60-80,0,0
78Day,2026,bev,80-100,0,0
78Day,2026,bev,100-120,0,0
78Day,2026,bev,120-140,0,0
78Day,2026,bev,140-160,0,0
78Day,2026,bev,160-180,0,0
78Day,2026,bev,180-200,0,0
78Day,2026,bev,>200,0,0
78Day,2026,fcev,0-20,0,0
78Day,2026,fcev,20-40,0,0
78Day,2026,fcev,40-60,0,0
78Day,2026,fcev,60-80,0,0
78Day,2026,fcev,80-100,0,0
78Day,2026,fcev,100-120,0,0
78Day,2026,fcev,120-140,0,0
78Day,2026,fcev,140-160,0,0
78Day,2026,fcev,160-180,0,0
78Day,2026,fcev,180-200,0,0
78Day,2026,fcev,>200,0,0
78Day,2027,conventional_ice,0-20,0.0856125748890732,0.014460391896953893
78Day,2027,conventional_ice,20-40,0.15668437142958752,0.06253296682339496
78Day,2027,conventional_ice,40-60,0.15392971864955635,0.1016763162998132
78Day,2027,conventional_ice,60-80,0.15935202960846342,0.146611474332889
78Day,2027,conventional_ice,80-100,0.18058872305160445,0.210252311483886
78Day,2027,conventional_ice,100-120,0.07850131107864255,0.11225196978176635
78Day,2027,conventional_ice,120-140,0.07695075325922116,0.12874975937096528
78Day,2027,conventional_ice,140-160,0.038093709187743685,0.07349545040920706
78Day,2027,conventional_ice,160-180,0.01923263550803412,0.042623146448502555
78Day,2027,conventional_ice,180-200,0.007701388199738908,0.018753323375743584
78Day,2027,conventional_ice,>200,0.014756568305985906,0.042731955684738615
78Day,2027,adv_conv,0-20,0,0
78Day,2027,adv_conv,20-40,0,0
78Day,2027,adv_conv,40-60,2.031947681006151e-4,1.3500982603034743e-4
78Day,2027,adv_conv,60-80,0.001644513553348205,0.001515202243368794
78Day,2027,adv_conv,80-100,0.0041927910662235566,0.0048818978682067925
78Day,2027,adv_conv,100-120,0.0027883803051966397,0.003994718730484244
78Day,2027,adv_conv,120-140,0.0033709619102390027,0.0056394019396340984
78Day,2027,adv_conv,140-160,0.0018955758851776886,0.0036576380012271234
78Day,2027,adv_conv,160-180,0.0010571415885870647,0.0023441228874432774
78Day,2027,adv_conv,180-200,4.4710373002994184e-4,0.0010888371399762507
78Day,2027,adv_conv,>200,9.038797769228545e-4,0.002617091579035527
78Day,2027,hev,0-20,0,0
78Day,2027,hev,20-40,0,0
78Day,2027,hev,40-60,4.0426004439135334e-5,2.6914094169164257e-5
78Day,2027,hev,60-80,8.272477524011718e-4,7.623504003314855e-4
78Day,2027,hev,80-100,0.002641837428695429,0.0030760759834813755
78Day,2027,hev,100-120,0.0020531614630552135,0.0029423259912541204
78Day,2027,hev,120-140,0.002753225050931169,0.004605880688267462
78Day,2027,hev,140-160,0.0015984101325766937,0.0030834245409563673
78Day,2027,hev,160-180,9.316227255823479e-4,0.0020654351542060637
78Day,2027,hev,180-200,4.030533264765486e-4,9.815793092921553e-4
78Day,2027,hev,>200,8.436903643657251e-4,0.002443027714775048
78Day,2027,phev,0-20,0,0
78Day,2027,phev,20-40,0,0
78Day,2027,phev,40-60,0,0
78Day,2027,phev,60-80,0,0
78Day,2027,phev,80-100,0,0
78Day,2027,phev,100-120,0,0
78Day,2027,phev,120-140,0,0
78Day,2027,phev,140-160,0,0
78Day,2027,phev,160-180,0,0
78Day,2027,phev,180-200,0,0
78Day,2027,phev,>200,0,0
78Day,2027,bev,0-20,0,0
78Day,2027,bev,20-40,0,0
78Day,2027,bev,40-60,0,0
78Day,2027,bev,60-80,0,0
78Day,2027,bev,80-100,0,0
78Day,2027,bev,100-120,0,0
78Day,2027,bev,120-140,0,0
78Day,2027,bev,140-160,0,0
78Day,2027,bev,160-180,0,0
78Day,2027,bev,180-200,0,0
78Day,2027,bev,>200,0,0
78Day,2027,fcev,0-20,0,0
78Day,2027,fcev,20-40,0,0
78Day,2027,fcev,40-60,0,0
78Day,2027,fcev,60-80,0,0
78Day,2027,fcev,80-100,0,0
78Day,2027,fcev,100-120,0,0
78Day,2027,fcev,120-140,0,0
78Day,2027,fcev,140-160,0,0
78Day,2027,fcev,160-180,0,0
78Day,2027,fcev,180-200,0,0
78Day,2027,fcev,>200,0,0
78Day,2028,conventional_ice,0-20,0.0856125748890732,0.014460391896953893
78Day,2028,conventional_ice,20-40,0.15668437142958752,0.06253296682339496
78Day,2028,conventional_ice,40-60,0.152147596597091,0.10049540772160628
78Day,2028,conventional_ice,60-80,0.15104234950215717,0.13895707312793915
78Day,2028,conventional_ice,80-100,0.165137167944146,0.192261466892566
78Day,2028,conventional_ice,100-120,0.06987618245502897,0.09990955965785228
78Day,2028,conventional_ice,120-140,0.0670900611272674,0.11225307127857238
78Day,2028,conventional_ice,140-160,0.03266930234163541,0.06302996324982636
78Day,2028,conventional_ice,160-180,0.01630396967906722,0.036132432736130614
78Day,2028,conventional_ice,180-200,0.006516245982835468,0.015867204759186192
78Day,2028,conventional_ice,>200,0.012376498290977443,0.03584016240860972
78Day,2028,adv_conv,0-20,0,0
78Day,2028,adv_conv,20-40,0,0
78Day,2028,adv_conv,40-60,0.0016320150497625757,0.0010814772317227466
78Day,2028,adv_conv,60-80,0.007183581825576551,0.00661704660020247
78Day,2028,adv_conv,80-100,0.013344530254842196,0.015537562355258033
78Day,2028,adv_conv,100-120,0.007544382778439898,0.010796970652913775
78Day,2028,adv_conv,120-140,0.008700955558509749,0.014556430666399403
78Day,2028,adv_conv,140-160,0.004805049245918977,0.009270540099593624
78Day,2028,adv_conv,160-180,0.0026242906719141017,0.00581701864086393
78Day,2028,adv_conv,180-200,0.0010640929130718475,0.0025913456142015643
78Day,2028,adv_conv,>200,0.002144106316151901,0.006208496283763506
78Day,2028,hev,0-20,0,0
78Day,2028,hev,20-40,0,0
78Day,2028,hev,40-60,3.937277752425185e-4,2.613552666836823e-4
78Day,2028,hev,60-80,0.0035978595864790746,0.0033149072484476415
78Day,2028,hev,80-100,0.008941653347535217,0.010411256087750096
78Day,2028,hev,100-120,0.005922287613425547,0.008482484192738669
78Day,2028,hev,120-140,0.007283923534614159,0.01218554005389504
78Day,2028,hev,140-160,0.004113343617943679,0.00793600960197056
78Day,2028,hev,160-180,0.0022931394712222093,0.005083253113157355
78Day,2028,hev,180-200,9.712063603380821e-4,0.0023651894516242343
78Day,2028,hev,>200,0.0019835338401451392,0.005743416286175968
78Day,2028,phev,0-20,0,0
78Day,2028,phev,20-40,0,0
78Day,2028,phev,40-60,0,0
78Day,2028,phev,60-80,0,0
78Day,2028,phev,80-100,0,0
78Day,2028,phev,100-120,0,0
78Day,2028,phev,120-140,0,0
78Day,2028,phev,140-160,0,0
78Day,2028,phev,160-180,0,0
78Day,2028,phev,180-200,0,0
78Day,2028,phev,>200,0,0
78Day,2028,bev,0-20,0,0
78Day,2028,bev,20-40,0,0
78Day,2028,bev,40-60,0,0
78Day,2028,bev,60-80,0,0
78Day,2028,bev,80-100,0,0
78Day,2028,bev,100-120,0,0
78Day,2028,bev,120-140,0,0
78Day,2028,bev,140-160,0,0
78Day,2028,bev,160-180,0,0
78Day,2028,bev,180-200,0,0
78Day,2028,bev,>200,0,0
78Day,2028,fcev,0-20,0,0
78Day,2028,fcev,20-40,0,0
78Day,2028,fcev,40-60,0,0
78Day,2028,fcev,60-80,0,0
78Day,2028,fcev,80-100,0,0
78Day,2028,fcev,100-120,0,0
78Day,2028,fcev,120-140,0,0
78Day,2028,fcev,140-160,0,0
78Day,2028,fcev,160-180,0,0
78Day,2028,fcev,180-200,0,0
78Day,2028,fcev,>200,0,0
78Day,2029,conventional_ice,0-20,0.0856125748890732,0.014460391896953893
78Day,2029,conventional_ice,20-40,0.15666045861024275,0.06252313398732579
78Day,2029,conventional_ice,40-60,0.14745341956192604,0.09738517220326735
78Day,2029,conventional_ice,60-80,0.13618182192920789,0.1252699381220091
78Day,2029,conventional_ice,80-100,0.13857761555596265,0.16133915929289172
78Day,2029,conventional_ice,100-120,0.05560806922334641,0.0794870708812625
78Day,2029,conventional_ice,120-140,0.050789682830760685,0.08498254888404679
78Day,2029,conventional_ice,140-160,0.024423193557039986,0.04712047341095944
78Day,2029,conventional_ice,160-180,0.01182461110444702,0.02620359860390912
78Day,2029,conventional_ice,180-200,0.00467390684273428,0.011380680674231286
78Day,2029,conventional_ice,>200,0.008736209743442832,0.025297993737801068
78Day,2029,adv_conv,0-20,0,0
78Day,2029,adv_conv,20-40,2.391281934477564e-5,9.832836069170583e-6
78Day,2029,adv_conv,40-60,0.005292210698616477,0.0035057409889244833
78Day,2029,adv_conv,60-80,0.016504115592064675,0.015203353389756652
78Day,2029,adv_conv,80-100,0.028868992181768336,0.033612097088070406
78Day,2029,adv_conv,100-120,0.015408451563398727,0.02204943321585162
78Day,2029,adv_conv,120-140,0.0175784550389634,0.0294071331506943
78Day,2029,adv_conv,140-160,0.00917460231305264,0.017702572288645104
78Day,2029,adv_conv,160-180,0.0049115137445394155,0.010886769661365158
78Day,2029,adv_conv,180-200,0.0020210414296226924,0.004921713997074973
78Day,2029,adv_conv,>200,0.004011668770845282,0.01161725787489624
78Day,2029,hev,0-20,0,0
78Day,2029,hev,20-40,0,0
78Day,2029,hev,40-60,0.0014277091615535913,9.473270278208762e-4
78Day,2029,hev,60-80,0.009137853392940234,0.008415735464823514
78Day,2029,hev,80-100,0.019976743808792417,0.02325902895461202
78Day,2029,hev,100-120,0.012326332060149266,0.01765251040639059
78Day,2029,hev,120-140,0.01470680235066723,0.02460535996412576
78Day,2029,hev,140-160,0.007989899335405445,0.015413467251786009
78Day,2029,hev,160-180,0.004485274973217098,0.00994233622487762
78Day,2029,hev,180-200,0.0018565969838884246,0.004521345153705727
78Day,2029,hev,>200,0.003756259932986372,0.010876823365851879
78Day,2029,phev,0-20,0,0
78Day,2029,phev,20-40,0,0
78Day,2029,phev,40-60,0,0
78Day,2029,phev,60-80,0,0
78Day,2029,phev,80-100,0,0
78Day,2029,phev,100-120,0,0
78Day,2029,phev,120-140,0,0
78Day,2029,phev,140-160,0,0
78Day,2029,phev,160-180,0,0
78Day,2029,phev,180-200,0,0
78Day,2029,phev,>200,0,0
78Day,2029,bev,0-20,0,0
78Day,2029,bev,20-40,0,0
78Day,2029,bev,40-60,0,0
78Day,2029,bev,60-80,0,0
78Day,2029,bev,80-100,0,0
78Day,2029,bev,100-120,0,0
78Day,2029,bev,120-140,0,0
78Day,2029,bev,140-160,0,0
78Day,2029,bev,160-180,0,0
78Day,2029,bev,180-200,0,0
78Day,2029,bev,>200,0,0
78Day,2029,fcev,0-20,0,0
78Day,2029,fcev,20-40,0,0
78Day,2029,fcev,40-60,0,0
78Day,2029,fcev,60-80,0,0
78Day,2029,fcev,80-100,0,0
78Day,2029,fcev,100-120,0,0
78Day,2029,fcev,120-140,0,0
78Day,2029,fcev,140-160,0,0
78Day,2029,fcev,160-180,0,0
78Day,2029,fcev,180-200,0,0
78Day,2029,fcev,>200,0,0
78Day,2030,conventional_ice,0-20,0.0856125748890732,0.014460391896953893
78Day,2030,conventional_ice,20-40,0.1563924698535646,0.06241434881534594
78Day,2030,conventional_ice,40-60,0.13671681258480667,0.0902829563981723
78Day,2030,conventional_ice,60-80,0.11306380052534748,0.10399650879589827
78Day,2030,conventional_ice,80-100,0.10279377327263307,0.11967641603561152
78Day,2030,conventional_ice,100-120,0.037818523326068915,0.05405768958788075
78Day,2030,conventional_ice,120-140,0.033019114314557084,0.05524521797718639
78Day,2030,conventional_ice,140-160,0.014919792892028794,0.028785248850604007
78Day,2030,conventional_ice,160-180,0.007150893872082497,0.015844334421313687
78Day,2030,conventional_ice,180-200,0.002675634123639437,0.006515396596527435
78Day,2030,conventional_ice,>200,0.004980201217465256,0.014421482875567337
78Day,2030,adv_conv,0-20,0,0
78Day,2030,adv_conv,20-40,2.831476645472935e-4,1.1501844183882483e-4
78Day,2030,adv_conv,40-60,0.012993364661951664,0.008597939630770848
78Day,2030,adv_conv,60-80,0.02987283189928082,0.027497738994943927
78Day,2030,adv_conv,80-100,0.048649222322501844,0.056641131030711764
78Day,2030,adv_conv,100-120,0.025013139931851596,0.035776323680764055
78Day,2030,adv_conv,120-140,0.026858104813345312,0.044937057994109436
78Day,2030,adv_conv,140-160,0.014141848528746018,0.02728661631677447
78Day,2030,adv_conv,160-180,0.007331917708503171,0.016251476170745266
78Day,2030,adv_conv,180-200,0.00307500811897886,0.007487614160461519
78Day,2030,adv_conv,>200,0.0059343413502016325,0.01718497168220657
78Day,2030,hev,0-20,0,0
78Day,2030,hev,20-40,8.753911475631292e-6,3.5995662101934067e-6
78Day,2030,hev,40-60,0.004463162175337777,0.002957344191069567
78Day,2030,hev,60-80,0.018887158489584492,0.01739477918574708
78Day,2030,hev,80-100,0.03598035595138849,0.041892738269250857
78Day,2030,hev,100-120,0.020511189588973903,0.02935500123485993
78Day,2030,hev,120-140,0.023197721092488924,0.03881276602757102
78Day,2030,hev,140-160,0.012526053784723257,0.02416464778401207
78Day,2030,hev,160-180,0.006738588241617863,0.014936893898092943
78Day,2030,hev,180-200,0.0028009030136271007,0.006820729068023035
78Day,2030,hev,>200,0.005589595879607596,0.016185620420775284
78Day,2030,phev,0-20,0,0
78Day,2030,phev,20-40,0,0
78Day,2030,phev,40-60,0,0
78Day,2030,phev,60-80,0,0
78Day,2030,phev,80-100,0,0
78Day,2030,phev,100-120,0,0
78Day,2030,phev,120-140,0,0
78Day,2030,phev,140-160,0,0
78Day,2030,phev,160-180,0,0
78Day,2030,phev,180-200,0,0
78Day,2030,phev,>200,0,0
78Day,2030,bev,0-20,0,0
78Day,2030,bev,20-40,0,0
78Day,2030,bev,40-60,0,0
78Day,2030,bev,60-80,0,0
78Day,2030,bev,80-100,0,0
78Day,2030,bev,100-120,0,0
78Day,2030,bev,120-140,0,0
78Day,2030,bev,140-160,0,0
78Day,2030,bev,160-180,0,0
78Day,2030,bev,180-200,0,0
78Day,2030,bev,>200,0,0
78Day,2030,fcev,0-20,0,0
78Day,2030,fcev,20-40,0,0
78Day,2030,fcev,40-60,0,0
78Day,2030,fcev,60-80,0,0
78Day,2030,fcev,80-100,0,0
78Day,2030,fcev,100-120,0,0
78Day,2030,fcev,120-140,0,0
78Day,2030,fcev,140-160,0,0
78Day,2030,fcev,160-180,0,0
78Day,2030,fcev,180-200,0,0
78Day,2030,fcev,>200,0,0
78Day,2031,conventional_ice,0-20,0.0856125748890732,0.014460391896953893
78Day,2031,conventional_ice,20-40,0.1554242030662269,0.06202244836695245
78Day,2031,conventional_ice,40-60,0.12366349415520594,0.08164655492895978
78Day,2031,conventional_ice,60-80,0.09026078432752653,0.08300704788976712
78Day,2031,conventional_ice,80-100,0.0748446768931864,0.08713577361451882
78Day,2031,conventional_ice,100-120,0.024151022942994767,0.03450864147494334
78Day,2031,conventional_ice,120-140,0.02018017922392482,0.03377129700853626
78Day,2031,conventional_ice,140-160,0.008650576375403474,0.01668984251116402
78Day,2031,conventional_ice,160-180,0.003680660793927558,0.00815739927147311
78Day,2031,conventional_ice,180-200,0.0014564241072733608,0.0035456518523399446
78Day,2031,conventional_ice,>200,0.0024704411951874954,0.007153812433632079
78Day,2031,adv_conv,0-20,0,0
78Day,2031,adv_conv,20-40,0.0011957498218364625,4.8402986262637395e-4
78Day,2031,adv_conv,40-60,0.02152128445794308,0.014237824109653675
78Day,2031,adv_conv,60-80,0.04313921839447282,0.039706711126476585
78Day,2031,adv_conv,80-100,0.06308402211119223,0.07344807418981168
78Day,2031,adv_conv,100-120,0.03222623037056521,0.04609148247892038
78Day,2031,adv_conv,120-140,0.03355469598015856,0.056137999357752114
78Day,2031,adv_conv,140-160,0.017179809636094986,0.033145573746215275
78Day,2031,adv_conv,160-180,0.009171728536132325,0.0203257293763983
78Day,2031,adv_conv,180-200,0.0036432065565006368,0.008872178647733125
78Day,2031,adv_conv,>200,0.00720507553968381,0.020864714709177234
78Day,2031,hev,0-20,0,0
78Day,2031,hev,20-40,6.441854152417136e-5,2.648859381612905e-5
78Day,2031,hev,40-60,0.008988560808947074,0.0059538611813992545
78Day,2031,hev,60-80,0.028423788192213445,0.026175267960345583
78Day,2031,hev,80-100,0.04949465254214479,0.057626437531243635
78Day,2031,hev,100-120,0.02696559953333443,0.038588890549641
78Day,2031,hev,120-140,0.02934006501630794,0.049085745632578455
78Day,2031,hev,140-160,0.01575730919399961,0.03040109669401125
78Day,2031,hev,160-180,0.008369010492143648,0.018549575842280487
78Day,2031,hev,180-200,0.0034519145924714,0.008405909324938919
78Day,2031,hev,>200,0.00682862171240318,0.019773547835739876
78Day,2031,phev,0-20,0,0
78Day,2031,phev,20-40,0,0
78Day,2031,phev,40-60,0,0
78Day,2031,phev,60-80,0,0
78Day,2031,phev,80-100,0,0
78Day,2031,phev,100-120,0,0
78Day,2031,phev,120-140,0,0
78Day,2031,phev,140-160,0,0
78Day,2031,phev,160-180,0,0
78Day,2031,phev,180-200,0,0
78Day,2031,phev,>200,0,0
78Day,2031,bev,0-20,0,0
78Day,2031,bev,20-40,0,0
78Day,2031,bev,40-60,0,0
78Day,2031,bev,60-80,0,0
78Day,2031,bev,80-100,0,0
78Day,2031,bev,100-120,0,0
78Day,2031,bev,120-140,0,0
78Day,2031,bev,140-160,0,0
78Day,2031,bev,160-180,0,0
78Day,2031,bev,180-200,0,0
78Day,2031,bev,>200,0,0
78Day,2031,fcev,0-20,0,0
78Day,2031,fcev,20-40,0,0
78Day,2031,fcev,40-60,0,0
78Day,2031,fcev,60-80,0,0
78Day,2031,fcev,80-100,0,0
78Day,2031,fcev,100-120,0,0
78Day,2031,fcev,120-140,0,0
78Day,2031,fcev,140-160,0,0
78Day,2031,fcev,160-180,0,0
78Day,2031,fcev,180-200,0,0
78Day,2031,fcev,>200,0,0
78Day,2032,conventional_ice,0-20,0.0856125748890732,0.014460391896953893
78Day,2032,conventional_ice,20-40,0.15416531161972719,0.061514912911988524
78Day,2032,conventional_ice,40-60,0.11500938270378509,0.07592193045646282
78Day,2032,conventional_ice,60-80,0.07684279982635348,0.07067901749024073
78Day,2032,conventional_ice,80-100,0.06007247669528286,0.06993682786654032
78Day,2032,conventional_ice,100-120,0.01716368229808204,0.024515336521123664
78Day,2032,conventional_ice,120-140,0.013177858985191766,0.022055448295606486
78Day,2032,conventional_ice,140-160,0.005177578921414113,0.00998927389777466
78Day,2032,conventional_ice,160-180,0.0021804494015567628,0.004828646331440481
78Day,2032,conventional_ice,180-200,7.700371154314609e-4,0.0018743824246030476
78Day,2032,conventional_ice,>200,0.0013047657108790067,0.0037794420828905764
78Day,2032,adv_conv,0-20,0,0
78Day,2032,adv_conv,20-40,0.0023216838570010974,9.377171313200043e-4
78Day,2032,adv_conv,40-60,0.026437851739071233,0.017488522419477112
