yr,cls,inc_cost,tot_cost,tech_type,base_cost,fuel_1,fuel_2,range_limited,intro_yr,intro,final,incr_cost,fuel_mo,cost,interval_k_miles,monthly_mi_dep_savings,subsidy,f1_mpgde,f2_mpgde,CD_range,flt,cohort,VMTShr,TruckShr,VMT,price_dge_f1,price_dge_f2,fuel_avail_pref_factor_multiplier,OPDAYS,VMTperday,fuel1_vmtshr,monthly_fuel_cost,base_monthly_fuel_cost,monthly_savings,pref_factor,indifference_calc,inc_cost_adj,adoption_curve,cumulative_proportion_willing_to_adopt,indiv_tech_adoption_rate,adj_indiv_tech_adoption_rate,final_mkt_shr,tech_shr_of_vmt,tech_shr_of_trk,conventional_diesel_ice,adv_conv,hev,bev,fcev,na,isg,phev,fchev
2029,78SU,99802.26083478869,99802.26083478869,base,99802.26083478869,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.320401870541364,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.2571352357000003,NA,1,250,900,1,7339.9442262037555,7339.9442262037555,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.024508506815564712,2.2297543370245063e-5,2.7015724859089012e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2029,78SU,4888.281871158411,104690.5427059471,alt,99802.26083478869,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,9.712557136568188,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.2571352357000003,NA,1,250,900,1,6287.8688702318195,7339.9442262037555,1052.075355971936,0.4910068950189542,0.008378883000417952,0.9933582431126335,Moderate,1,0.9820137900379085,0.9754914931844353,0.30017852165853487,2.730987920180647e-4,3.308867574333379e-5,NA,5,NA,NA,NA,NA,NA,NA,NA
2029,78SU,4987.732896553265,104789.99373134195,alt,99802.26083478869,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.289233048717541,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.2571352357000003,NA,1,250,900,1,5935.455575766843,7339.9442262037555,1404.4886504369124,0.4910068950189542,0.004523916282063438,0.9930861897121188,Moderate,1,0.9820137900379085,0.9752243329935032,0.30009631104806794,2.7302399779799343e-4,3.307961366848123e-5,NA,NA,NA,NA,NA,NA,4,NA,NA
2029,78SU,9953.025288311328,109755.28612310001,alt,99802.26083478869,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.037958743380047,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.2571352357000003,NA,1,250,900,1,5532.842356926018,7339.9442262037555,1807.101869277738,0.4910068950189542,0,0.9727515543941573,Moderate,1,0.9820137900379085,0.9552554406958731,0.29395147779125164,2.6743350274752506e-4,3.240226875383428e-5,NA,NA,6,NA,NA,NA,NA,NA,NA
2029,78SU,37255.160674198865,137057.42150898755,alt,99802.26083478869,Diesel,Electricity,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.78207184413752,26.791301395835184,153.96983810030437,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.2571352357000003,10.2227176148,1,250,900,0.828922402110773,5919.101137988856,7339.9442262037555,1420.8430882148996,0.4910068950189542,0,0.6790434941118343,Moderate,0.39603467182812513,0.3889115090683564,0.26408783001808306,0.0812651826865808,7.39340813000554e-5,8.95786035683743e-6,NA,NA,NA,NA,NA,NA,NA,29,NA
2029,78SU,57237.036111196925,157039.2969459856,alt,99802.26083478869,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,25.73417588717138,1,300.69126569152735,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,10.2227176148,NA,0.45102114846019115,250,900,1,7448.303614535077,7339.9442262037555,-108.3593883313215,0.22145449369332124,0,0.4010651513877642,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2030,78SU,100224.59501906054,100224.59501906054,base,100224.59501906054,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.45965134188028,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3250624511,NA,1,250,900,1,7369.679723026025,7369.679723026025,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.013700263778081756,1.2464334448215819e-5,1.5101799530706004e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030,78SU,5059.770750342912,105284.36576940345,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.015389114320127,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3250624511,NA,1,250,900,1,6224.912506792518,7369.679723026025,1144.7672162335075,0.49665357453785763,0,0.9929453715697933,Moderate,1,0.9933071490757153,0.9862997362219182,0.28829824017820527,2.6229025547392336e-4,3.177911242257985e-5,NA,5,NA,NA,NA,NA,NA,NA,NA
2030,78SU,5123.974314437233,105348.56933349777,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.615318411461462,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3250624511,NA,1,250,900,1,5873.108892410667,7369.679723026025,1496.5708306153583,0.49665357453785763,0,0.992765856203312,Moderate,1,0.9933071490757153,0.9861214223250234,0.28824611851499665,2.6224283581451e-4,3.1773367052113024e-5,NA,NA,NA,NA,NA,NA,4,NA,NA
2030,78SU,9802.249939309244,110026.84495836978,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.380626544197902,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3250624511,NA,1,250,900,1,5478.162447032394,7369.679723026025,1891.5172759936313,0.49665357453785763,0,0.973779348491814,Moderate,1,0.9933071490757153,0.9672619884792112,0.28273345194029775,2.5722747837310985e-4,3.116570586515168e-5,NA,NA,6,NA,NA,NA,NA,NA,NA
2030,78SU,32336.306314145273,132560.9013332058,alt,100224.59501906054,Diesel,Electricity,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.213954622667076,27.576145944293774,154.62358766164965,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3250624511,10.181428844000001,1,250,900,0.8281960137092782,5793.775159225015,7369.679723026025,1575.9045638010102,0.49665357453785763,0,0.7488966196090205,Moderate,0.5841712592896213,0.5802614881369442,0.4345558669550573,0.12702192558841854,1.1556301312412466e-4,1.4001625715480475e-5,NA,NA,NA,NA,NA,NA,NA,23,NA
2030,78SU,47621.55852893987,147846.1535480004,alt,100224.59501906054,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,26.51972111238014,1,302.77369580879645,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,10.181428844000001,NA,0.5419371879237143,250,900,1,7198.484102303843,7369.679723026025,171.19562072218196,0.2691550415573074,0,0.5341236828843143,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2031,78SU,100224.59501906054,100224.59501906054,base,100224.59501906054,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.4765855799557,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3623350247,NA,1,250,900,1,7437.402845575291,7437.402845575291,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.009509808149223309,8.651908549375688e-6,1.048266066780453e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,78SU,5059.770750342912,105284.36576940345,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.035437574572883,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3623350247,NA,1,250,900,1,6282.115876328213,7437.402845575291,1155.2869692470786,0.49876368842168267,0,0.9929453715697933,Moderate,1,0.9975273768433653,0.9904901918507767,0.28199937146630744,2.5655962082759615e-4,3.108478818110429e-5,NA,5,NA,NA,NA,NA,NA,NA,NA
2031,78SU,5123.974314437233,105348.56933349777,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.636567789474968,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3623350247,NA,1,250,900,1,5927.079388852078,7437.402845575291,1510.323456723213,0.49876368842168267,0,0.992765856203312,Moderate,1,0.9975273768433653,0.9903111203581475,0.28194838858047533,2.5651323721408034e-4,3.1079168338057434e-5,NA,NA,NA,NA,NA,NA,4,NA,NA
2031,78SU,10076.401732986604,110300.99675204714,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.517968900373031,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3623350247,NA,1,250,900,1,5473.515535458965,7437.402845575291,1963.8873101163263,0.49876368842168267,0,0.972312922180152,Moderate,1,0.9975273768433653,0.9699087587332742,0.27613969587258286,2.5122855877351524e-4,3.043887619309591e-5,NA,NA,6,NA,NA,NA,NA,NA,NA
2031,78SU,30465.13995946973,130689.73497853026,alt,100224.59501906054,Diesel,Electricity,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.42376443404703,27.857908909155185,155.26752124817588,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3623350247,10.1662861328,1,250,900,0.8274805319464713,5747.042408302483,7437.402845575291,1690.3604372728087,0.49876368842168267,0,0.773632554924795,Moderate,0.6845390298813177,0.6828464228244129,0.5282722227109073,0.15040273593141107,1.368345918693163e-4,1.6578892229357545e-5,NA,NA,NA,NA,NA,NA,NA,20,NA
2031,78SU,43697.808657362766,143922.4036764233,alt,100224.59501906054,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,26.785155926023332,1,303.88180125889505,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,10.1662861328,NA,0.6024235991658122,250,900,1,7116.548640465583,7437.402845575291,320.85420510970835,0.30046701631220585,0,0.5897587814569714,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2032,78SU,100224.59501906054,100224.59501906054,base,100224.59501906054,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.49351981803112,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3867238939999997,NA,1,250,900,1,7476.414298544624,7476.414298544624,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.007959252496949731,7.2412317519384844e-6,8.773483311723194e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,78SU,5059.770750342912,105284.36576940345,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.05548603482564,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3867238939999997,NA,1,250,900,1,6315.067495750452,7476.414298544624,1161.3468027941726,0.4995444744027997,0,0.9929453715697933,Moderate,1,0.9990889488055994,0.9920407475030502,0.2751132777096044,2.50294735930808e-4,3.0325734128219944e-5,NA,5,NA,NA,NA,NA,NA,NA,NA
2032,78SU,5123.974314437233,105348.56933349777,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.657817167488474,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3867238939999997,NA,1,250,900,1,5958.168733294577,7476.414298544624,1518.2455652500475,0.4995444744027997,0,0.992765856203312,Moderate,1,0.9990889488055994,0.9918613956842579,0.27506353976602166,2.502494849507084e-4,3.0320251515146042e-5,NA,NA,NA,NA,NA,NA,4,NA,NA
2032,78SU,10350.553526663964,110575.1485457245,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.655768988830102,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3867238939999997,NA,1,250,900,1,5448.038055091348,7476.414298544624,2028.3762434532764,0.4995444744027997,0,0.9708083485985307,Moderate,1,0.9990889488055994,0.9699238924930059,0.2689798194925339,2.447145897540584e-4,2.9649643084101894e-5,NA,NA,6,NA,NA,NA,NA,NA,NA
2032,78SU,28593.973604794184,128818.56862385472,alt,100224.59501906054,Diesel,Electricity,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.63432285686883,28.14057710988123,155.9114548347021,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.3867238939999997,10.1611156742,1,250,900,0.8267650501836643,5685.407680660027,7476.414298544624,1791.0066178845973,0.4995444744027997,0,0.7976394381664179,Moderate,0.7822800694069151,0.7815673722153261,0.6234089596630363,0.17288411053489025,1.5728787484637033e-4,1.9057013949755428e-5,NA,NA,NA,NA,NA,NA,NA,17,NA
2032,78SU,39774.05878578566,139998.6538048462,alt,100224.59501906054,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,27.05143918527889,1,304.98990670899366,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,10.1611156742,NA,0.6895891573297089,250,900,1,7042.912489289275,7476.414298544624,433.50180925534914,0.344480453152139,0,0.6456676194042764,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2033,78SU,100224.59501906054,100224.59501906054,base,100224.59501906054,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.51045405610654,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.4412127438,NA,1,250,900,1,7581.585955446495,7581.585955446495,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.0073876127901086885,6.721160853643384e-6,8.143364914271893e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033,78SU,5059.770750342912,105284.36576940345,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.075534495078395,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.4412127438,NA,1,250,900,1,6403.90234163433,7581.585955446495,1177.6836138121653,0.4998323249347668,0,0.9929453715697933,Moderate,1,0.9996646498695336,0.9926123872098914,0.2702748778308068,2.4589281818233205e-4,2.979239735308506e-5,NA,5,NA,NA,NA,NA,NA,NA,NA
2033,78SU,5123.974314437233,105348.56933349777,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.67906654550198,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.4412127438,NA,1,250,900,1,6041.983039559479,7581.585955446495,1539.602915887016,0.4998323249347668,0,0.992765856203312,Moderate,1,0.9996646498695336,0.9924329320439117,0.27022601462530355,2.458483630283679e-4,2.9787011162381794e-5,NA,NA,NA,NA,NA,NA,4,NA,NA
2033,78SU,10624.705320341323,110849.30033940186,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.794026809569115,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.4412127438,NA,1,250,900,1,5470.798056343175,7581.585955446495,2110.7878991033203,0.4998323249347668,0,0.9692658117620937,Moderate,1,0.9996646498695336,0.9689407683456627,0.26382941736806725,2.4002881613232292e-4,2.9081914304232312e-5,NA,NA,6,NA,NA,NA,NA,NA,NA
2033,78SU,26722.80725011864,126947.40226917918,alt,100224.59501906054,Diesel,Electricity,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.845629891132475,28.424150546471925,156.55538842122834,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.4412127438,10.216654205600001,1,250,900,0.8260495684208574,5671.788493289818,7581.585955446495,1909.7974621566773,0.4998323249347668,0,0.8208003189223503,Moderate,0.8427352129942551,0.84245260163062885,0.6914853640953839,0.18828207738571376,1.7129675903721745e-4,2.075433169726928e-5,NA,NA,NA,NA,NA,NA,NA,15,NA
2033,78SU,35850.30891420855,136074.9039332691,alt,100224.59501906054,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,27.318570890146823,1,306.09801215909226,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,10.216654205600001,NA,0.7434646892234733,250,900,1,7012.162793043179,7581.585955446495,569.4231624033164,0.37160768412147255,0,0.7008831299352847,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2034,78SU,100224.59501906054,100224.59501906054,base,100224.59501906054,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.52738829418196,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.4689811773,NA,1,250,900,1,7627.5871146565,7627.5871146565,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.007177152503309081,6.529686627655523e-6,7.911374559056442e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,78SU,5059.770750342912,105284.36576940345,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.095582955331153,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.4689811773,NA,1,250,900,1,6442.75792315962,7627.5871146565,1184.8291914968795,0.49993830271200684,0,0.9929453715697933,Moderate,1,0.9998766054240137,0.9928228474966909,0.26575806884569314,2.4178347994322224e-4,2.9294509539269343e-5,NA,5,NA,NA,NA,NA,NA,NA,NA
2034,78SU,5123.974314437233,105348.56933349777,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.700315923515488,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.4689811773,NA,1,250,900,1,6078.6426811411,7627.5871146565,1548.9444335153994,0.49993830271200684,0,0.992765856203312,Moderate,1,0.9998766054240137,0.9926433542814321,0.26571002223760154,2.4173976771971642e-4,2.928921336209142e-5,NA,NA,NA,NA,NA,NA,4,NA,NA
2034,78SU,10898.857114018683,111123.45213307922,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,11.932742362590075,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.4689811773,NA,1,250,900,1,5450.833940594434,7627.5871146565,2176.7531740620652,0.49993830271200684,0,0.9676855001277835,Moderate,1,0.9998766054240137,0.9675660929858072,0.25899735990245487,2.35632668634729e-4,2.8549276653245808e-5,NA,NA,6,NA,NA,NA,NA,NA,NA
2034,78SU,24851.640895443095,125076.23591450363,alt,100224.59501906054,Diesel,Electricity,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.05768553683797,28.708629218927264,157.19932200775457,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.4689811773,10.239288936,1,250,900,0.8253340866580505,5620.206735313605,7627.5871146565,2007.3803793428942,0.49993830271200684,0,0.8429997185334491,Moderate,0.8968721742495617,0.8967615050879062,0.7559696963807371,0.2023573965109413,1.8410231430856047e-4,2.230585399788341e-5,NA,NA,NA,NA,NA,NA,NA,13,NA
2034,78SU,31926.559042631445,132151.15406169198,alt,100224.59501906054,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,27.58655104062713,1,307.20611760919087,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,10.239288936,NA,0.792685716633222,250,900,1,6959.429878249671,7627.5871146565,668.1572364068288,0.3962939517576638,0,0.7543696648486764,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2035,78SU,100224.59501906054,100224.59501906054,base,100224.59501906054,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.54432253225738,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.5000631538,NA,1,250,900,1,7680.677301914981,7680.677301914981,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.007099706033813824,6.459226765476316e-6,7.8260053226955e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2035,78SU,5059.770750342912,105284.36576940345,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.115631415583909,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.5000631538,NA,1,250,900,1,6487.601360469482,7680.677301914981,1193.0759414454997,0.4999773010656488,0,0.9929453715697933,Moderate,1,0.9999546021312976,0.9929002939661862,0.26308098395597473,2.3934790045714702e-4,2.899941449594697e-5,NA,5,NA,NA,NA,NA,NA,NA,NA
2035,78SU,5123.974314437233,105348.56933349777,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.721565301528994,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.5000631538,NA,1,250,900,1,6120.951772255783,7680.677301914981,1559.7255296591984,0.4999773010656488,0,0.992765856203312,Moderate,1,0.9999546021312976,0.9927207867493199,0.26303342134014374,2.3930462856395194e-4,2.8994171669231582e-5,NA,NA,NA,NA,NA,NA,4,NA,NA
2035,78SU,11173.008907696058,111397.6039267566,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.071915647892972,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.5000631538,NA,1,250,900,1,5436.269275556476,7680.677301914981,2244.4080263585056,0.4999773010656488,0,0.9660676065559752,Moderate,1,0.9999546021312976,0.9660237491456152,0.2559597171986769,2.3286905800595813e-4,2.821443732532164e-5,NA,NA,6,NA,NA,NA,NA,NA,NA
2035,78SU,22980.474540767522,123205.06955982806,alt,100224.59501906054,Diesel,Electricity,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.270489793985307,28.99401312724724,157.84325559428083,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.5000631538,10.145019539199998,1,250,900,0.8246186048952435,5560.9157404403895,7680.677301914981,2119.761561474592,0.4999773010656488,0,0.864124578868669,Moderate,0.9208397583791071,0.9207979542166603,0.7956841444106035,0.21082617147139077,1.9180710344135024e-4,2.323936698562588e-5,NA,NA,NA,NA,NA,NA,NA,12,NA
2035,78SU,28002.809171054396,128227.40419011493,alt,100224.59501906054,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,27.85537963671979,1,308.3142230592895,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,10.145019539199998,NA,0.8561203021254231,250,900,1,6828.8107662064485,7680.677301914981,851.8665357085329,0.42804071804417687,0,0.8050536706045512,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2036,78SU,100224.59501906054,100224.59501906054,base,100224.59501906054,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.544494541369705,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.535600313,NA,1,250,900,1,7758.505262983425,7758.505262983425,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.007071212029729268,6.433303264846574e-6,7.794596384555162e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2036,78SU,5059.770750342912,105284.36576940345,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.11583505733243,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.535600313,NA,1,250,900,1,6553.339936152686,7758.505262983425,1205.165326830739,0.499991649289076,0,0.9929453715697933,Moderate,1,0.999983298578152,0.9929287879702707,0.2619275374813685,2.3829850879137425e-4,2.8872270101422457e-5,NA,5,NA,NA,NA,NA,NA,NA,NA
2036,78SU,5123.974314437233,105348.56933349777,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.721781141570528,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.535600313,NA,1,250,900,1,6182.9751039890625,7758.505262983425,1575.5301589943629,0.499991649289076,0,0.992765856203312,Moderate,1,0.999983298578152,0.9927492756019514,0.2618801833980233,2.3825542661851513e-4,2.886705026124111e-5,NA,NA,NA,NA,NA,NA,4,NA,NA
2036,78SU,11472.423184880303,111697.01820394084,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.072158672367623,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.535600313,NA,1,250,900,1,5491.354750040619,7758.505262983425,2267.150512942806,0.499991649289076,0,0.9642579238840653,Moderate,1,0.999983298578152,0.9642418194057083,0.2543601196313119,2.3141376346673273e-4,2.8038113699853946e-5,NA,NA,6,NA,NA,NA,NA,NA,NA
2036,78SU,22995.14195353107,123219.7369725916,alt,100224.59501906054,Diesel,Electricity,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.341382408440833,29.096687729032773,158.13927134135037,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.535600313,10.069103147044721,1,250,900,0.8242896985096106,5567.830878074872,7758.505262983425,2190.6743849085533,0.499991649289076,0,0.8639634527966262,Moderate,0.9423324261565089,0.9423166878651387,0.8141271792758459,0.21476094745956706,1.9538691509241504e-4,2.3673097307422603e-5,NA,NA,NA,NA,NA,NA,NA,11,NA
2036,78SU,27642.703353960344,127867.29837302088,alt,100224.59501906054,Electricity,N/A,TRUE,2021,0,0.5,5000,100,0,350,0,0,27.95268926900342,1,308.9145879203322,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,10.069103147044721,NA,0.8908829980431467,250,900,1,6754.115219119292,7758.505262983425,1004.3900438641331,0.4454340595151896,0,0.8095270715390133,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2037,78SU,100224.59501906054,100224.59501906054,base,100224.59501906054,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.54508579661977,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.5596248174,NA,1,250,900,1,7810.684048678822,7810.684048678822,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.007060729259940057,6.423766167553206e-6,7.783041228359085e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2037,78SU,5059.770750342912,105284.36576940345,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.11653504497447,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.5596248174,NA,1,250,900,1,6597.413544215961,7810.684048678822,1213.270504462861,0.4999969279126989,0,0.9929453715697933,Moderate,1,0.9999938558253978,0.9929392707400599,0.2619408735387928,2.3831064177528243e-4,2.8873740134912427e-5,NA,5,NA,NA,NA,NA,NA,NA,NA
2037,78SU,5123.974314437233,105348.56933349777,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,10.722523058995755,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.5596248174,NA,1,250,900,1,6224.557873088965,7810.684048678822,1586.1261755898577,0.4999969279126989,0,0.992765856203312,Moderate,1,0.9999938558253978,0.9927597564765525,0.2618935170444115,2.3826755740889176e-4,2.8868520028962585e-5,NA,NA,NA,NA,NA,NA,4,NA,NA
2037,78SU,11472.423184880303,111697.01820394084,alt,100224.59501906054,Diesel,N/A,FALSE,2021,0,0.5,5000,100,0,350,0,0,12.072994032161008,1,0,NCent,>200,9.097879172338837e-4,1.1022999100839563e-4,225000,3.5596248174,NA,1,250,900,1,5528.286119288616,7810.684048678822,2282.3979293902066,0.4999969279126989,0,0.9642579238840653,Moderate,1,0.9999938558253978,0.9642519993150194,0.2543730703931695,2.3142554591338974e-4,2.803954126221706e-5,NA,NA,6,NA,NA,NA,NA,NA,NA
