Type,St,Rest_Area,Rte,MP,Mun,Co,Lat,Long,Total_Spac,Truck_Spac,Hours,Limit,Comment,Rest_Stop
Private,SC,,,0.0,,,34.915421,-82.108917,50.0,0.0,,,,
Private,SC,,,0.0,,,34.197598,-80.277153,50.0,0.0,,,,
Private,SC,,,0.0,,,34.840519,-81.969231,50.0,0.0,,,,
Private,SC,,,0.0,,,33.480457,-80.883598,50.0,0.0,,,,
Private,SD,,,0.0,,,44.681225,-103.854713,50.0,0.0,,,,
Private,SD,,,0.0,,,45.65992,-96.9776,50.0,0.0,,,,
Private,SD,,,0.0,,,43.301258,-96.791962,50.0,0.0,,,,
Private,TN,,,0.0,,,35.537998,-86.165588,50.0,0.0,,,,
Private,TN,,,0.0,,,36.038418,-83.443802,50.0,0.0,,,,
Private,TN,,,0.0,,,35.455193,-86.045311,50.0,0.0,,,,
Private,TN,,,0.0,,,35.9772,-85.015167,50.0,0.0,,,,
Private,TX,,,0.0,,,27.8095,-97.453751,50.0,0.0,,,,
Private,TX,,,0.0,,,29.460499,-98.316521,50.0,0.0,,,,
Private,TX,,,0.0,,,33.955117,-98.604446,50.0,0.0,,,,
Private,TX,,,0.0,,,29.833372,-94.383469,50.0,0.0,,,,
Private,TX,,,0.0,,,31.040792,-104.819603,50.0,0.0,,,,
Private,TX,,,0.0,,,32.669003,-96.149841,50.0,0.0,,,,
Private,TX,,,0.0,,,35.235729,-102.42701,50.0,0.0,,,,
Private,TX,,,0.0,,,30.99292,-103.662201,50.0,0.0,,,,
Private,TX,,,0.0,,,36.374989,-100.803131,50.0,0.0,,,,
Private,TX,,,0.0,,,28.904278,-98.426201,50.0,0.0,,,,
Private,TX,,,0.0,,,32.19981,-96.473137,50.0,0.0,,,,
Private,TX,,,0.0,,,34.070923,-99.009247,50.0,0.0,,,,
Private,TX,,,0.0,,,34.529221,-101.797699,50.0,0.0,,,,
Private,TX,,,0.0,,,33.886712,-98.468845,50.0,0.0,,,,
Private,TX,,,0.0,,,29.338657,-100.918121,50.0,0.0,,,,
Private,TX,,,0.0,,,33.737408,-101.839401,50.0,0.0,,,,
Private,TX,,,0.0,,,30.011522,-95.798698,50.0,0.0,,,,
Private,TX,,,0.0,,,30.064753,-95.906387,50.0,0.0,,,,
Private,TX,,,0.0,,,32.917362,-96.41835,50.0,0.0,,,,
Private,TX,,,0.0,,,30.508989,-99.773903,50.0,0.0,,,,
Private,TX,,,0.0,,,31.518099,-106.133301,50.0,0.0,,,,
Private,TX,,,0.0,,,29.78014,-95.881241,50.0,0.0,,,,
Private,TX,,,0.0,,,33.592297,-101.841599,50.0,0.0,,,,
Private,TX,,,0.0,,,33.890789,-98.483702,50.0,0.0,,,,
Private,TX,,,0.0,,,29.679081,-98.157578,50.0,0.0,,,,
Private,TX,,,0.0,,,32.150736,-94.787054,50.0,0.0,,,,
Private,UT,,,0.0,,,41.963867,-112.710403,50.0,0.0,,,,
Private,UT,,,0.0,,,38.788288,-112.081406,50.0,0.0,,,,
Private,UT,,,0.0,,,39.255295,-112.117271,50.0,0.0,,,,
Private,VA,,,0.0,,,37.23027,-79.186707,50.0,0.0,,,,
Private,VA,,,0.0,,,36.768909,-76.606697,50.0,0.0,,,,
Private,VA,,,0.0,,,36.937771,-80.99247,50.0,0.0,,,,
Private,VA,,,0.0,,,37.38171,-79.72802,50.0,0.0,,,,
Private,VT,,,0.0,,,43.264252,-72.437317,50.0,0.0,,,,
Private,WA,,,0.0,,,48.989964,-122.734299,50.0,0.0,,,,
Private,WI,,,0.0,,,44.356666,-89.119848,50.0,0.0,,,,
Private,WI,,,0.0,,,44.90786,-91.853294,50.0,0.0,,,,
Private,WI,,,0.0,,,43.918709,-90.260818,50.0,0.0,,,,
Private,WI,,,0.0,,,45.109528,-89.153046,50.0,0.0,,,,
Private,WI,,,0.0,,,45.898952,-91.829781,50.0,0.0,,,,
Private,WI,,,0.0,,,43.884998,-90.145065,50.0,0.0,,,,
Private,WI,,,0.0,,,43.89378,-91.077209,50.0,0.0,,,,
Private,WI,,,0.0,,,44.589115,-88.215656,50.0,0.0,,,,
Private,WI,,,0.0,,,42.614785,-87.949185,50.0,0.0,,,,
Private,WV,,,0.0,,,39.53909,-79.993998,50.0,0.0,,,,
Private,WY,,,0.0,,,44.355042,-106.690697,50.0,0.0,,,,
Private,WY,,,0.0,,,41.330349,-105.608002,50.0,0.0,,,,
Private,WY,,,0.0,,,41.786091,-107.259048,50.0,0.0,,,,
Private,WY,,,0.0,,,41.09919,-104.848198,50.0,0.0,,,,
Private,ME,,,0.0,,,44.594612,-69.618362,51.0,0.0,,,,
Private,LA,,,0.0,,,32.938445,-93.45765,52.0,0.0,,,,
Private,LA,,,0.0,,,30.24334,-92.19339,53.0,0.0,,,,
Private,CA,,,0.0,,,35.822498,-119.259705,54.0,0.0,,,,
Private,MO,,,0.0,,,38.941319,-91.938881,54.0,0.0,,,,
Private,PA,,,0.0,,,40.517518,-76.110751,54.0,0.0,,,,
Private,WY,,,0.0,,,44.277035,-105.4944,54.0,0.0,,,,
Private,CO,,,0.0,,,37.200344,-108.687546,55.0,0.0,,,,
Private,GA,,,0.0,,,30.753349,-83.27224,55.0,0.0,,,,
Private,IL,,,0.0,,,40.750408,-88.011337,55.0,0.0,,,,
Private,LA,,,0.0,,,29.940931,-90.1894,55.0,0.0,,,,
Private,LA,,,0.0,,,32.779532,-91.179479,55.0,0.0,,,,
Private,MS,,,0.0,,,34.309193,-88.784126,55.0,0.0,,,,
Private,MS,,,0.0,,,32.604462,-90.073242,55.0,0.0,,,,
Private,NC,,,0.0,,,35.497601,-80.56031,55.0,0.0,,,,
Private,NC,,,0.0,,,35.716325,-77.363985,55.0,0.0,,,,
Private,NE,,,0.0,,,42.4445,-96.414413,55.0,0.0,,,,
Private,OH,,,0.0,,,41.46587,-82.060806,55.0,0.0,,,,
Private,OK,,,0.0,,,36.728992,-102.502777,55.0,0.0,,,,
Private,OR,,,0.0,,,45.668369,-120.836609,55.0,0.0,,,,
Private,TN,,,0.0,,,36.140682,-85.629906,55.0,0.0,,,,
Private,UT,,,0.0,,,38.950722,-112.353401,55.0,0.0,,,,
Private,KY,,,0.0,,,38.695679,-84.941025,58.0,0.0,,,,
Private,LA,,,0.0,,,30.44383,-91.243774,58.0,0.0,,,,
Private,OR,,,0.0,,,44.048618,-116.982275,58.0,0.0,,,,
Private,OK,,,0.0,,,35.453529,-94.762711,59.0,0.0,,,,
Private,AL,,,0.0,,,32.489979,-85.636986,60.0,0.0,,,,
Private,AL,,,0.0,,,30.560139,-88.2061,60.0,0.0,,,,
Private,AL,,,0.0,,,33.27877,-87.099503,60.0,0.0,,,,
Private,AR,,,0.0,,,33.828426,-93.393677,60.0,0.0,,,,
Private,AZ,,,0.0,,,35.363041,-109.046997,60.0,0.0,,,,
Private,CA,,,0.0,,,35.61805,-119.659302,60.0,0.0,,,,
Private,CO,,,0.0,,,40.271023,-103.621796,60.0,0.0,,,,
Private,CO,,,0.0,,,39.291622,-102.874298,60.0,0.0,,,,
Private,FL,,,0.0,,,26.173229,-80.856148,60.0,0.0,,,,
Private,GA,,,0.0,,,32.33577,-81.953323,60.0,0.0,,,,
Private,GA,,,0.0,,,34.392723,-83.229561,60.0,0.0,,,,
Private,GA,,,0.0,,,31.9601,-83.74601,60.0,0.0,,,,
Private,GA,,,0.0,,,31.034243,-82.760864,60.0,0.0,,,,
Private,GA,,,0.0,,,32.495659,-82.982361,60.0,0.0,,,,
Private,IA,,,0.0,,,41.643639,-91.151794,60.0,0.0,,,,
Private,IA,,,0.0,,,42.4352,-96.37899,60.0,0.0,,,,
Private,IA,,,0.0,,,41.660149,-91.249763,60.0,0.0,,,,
Private,IA,,,0.0,,,42.022446,-95.370605,60.0,0.0,,,,
Private,IA,,,0.0,,,42.454664,-92.407163,60.0,0.0,,,,
Private,IA,,,0.0,,,41.814507,-90.24099,60.0,0.0,,,,
Private,IA,,,0.0,,,41.087921,-91.185104,60.0,0.0,,,,
Private,ID,,,0.0,,,43.571999,-116.189194,60.0,0.0,,,,
Private,IL,,,0.0,,,39.589901,-89.653938,60.0,0.0,,,,
Private,IL,,,0.0,,,41.0938,-88.444656,60.0,0.0,,,,
Private,IL,,,0.0,,,41.37077,-89.009956,60.0,0.0,,,,
Private,IL,,,0.0,,,39.907158,-88.89402,60.0,0.0,,,,
Private,IN,,,0.0,,,39.5294,-86.80265,60.0,0.0,,,,
Private,IN,,,0.0,,,40.815437,-87.154867,60.0,0.0,,,,
Private,IN,,,0.0,,,40.04768,-86.493065,60.0,0.0,,,,
Private,KS,,,0.0,,,38.879299,-97.61068,60.0,0.0,,,,
Private,KS,,,0.0,,,39.020969,-96.819008,60.0,0.0,,,,
Private,KS,,,0.0,,,39.001457,-96.864571,60.0,0.0,,,,
Private,KY,,,0.0,,,38.210732,-85.348259,60.0,0.0,,,,
Private,LA,,,0.0,,,29.872465,-91.647018,60.0,0.0,,,,
Private,LA,,,0.0,,,30.239141,-93.129749,60.0,0.0,,,,
Private,LA,,,0.0,,,30.748032,-91.294189,60.0,0.0,,,,
Private,LA,,,0.0,,,32.028942,-93.713516,60.0,0.0,,,,
Private,LA,,,0.0,,,30.212791,-93.325195,60.0,0.0,,,,
Private,LA,,,0.0,,,30.760492,-93.543686,60.0,0.0,,,,
Private,LA,,,0.0,,,29.875551,-90.01487,60.0,0.0,,,,
Private,LA,,,0.0,,,30.253592,-93.013718,60.0,0.0,,,,
Private,LA,,,0.0,,,30.297749,-91.917084,60.0,0.0,,,,
Private,LA,,,0.0,,,30.583776,-92.053352,60.0,0.0,,,,
Private,LA,,,0.0,,,29.968533,-90.716568,60.0,0.0,,,,
Private,LA,,,0.0,,,32.810982,-93.983639,60.0,0.0,,,,
Private,LA,,,0.0,,,30.14559,-89.861366,60.0,0.0,,,,
Private,LA,,,0.0,,,32.572697,-93.202585,60.0,0.0,,,,
Private,MD,,,0.0,,,39.101761,-76.627129,60.0,0.0,,,,
Private,MI,,,0.0,,,42.277695,-84.308052,60.0,0.0,,,,
Private,MI,,,0.0,,,42.27877,-85.287247,60.0,0.0,,,,
Private,MN,,,0.0,,,43.640133,-95.561958,60.0,0.0,,,,
Private,MO,,,0.0,,,36.22842,-89.726868,60.0,0.0,,,,
Private,MS,,,0.0,,,32.366119,-88.674698,60.0,0.0,,,,
Private,MS,,,0.0,,,33.457621,-90.630927,60.0,0.0,,,,
Private,MT,,,0.0,,,47.107861,-104.735596,60.0,0.0,,,,
Private,MT,,,0.0,,,45.7748,-111.19952,60.0,0.0,,,,
Private,MT,,,0.0,,,47.683,-104.179,60.0,0.0,,,,
Private,NC,,,0.0,,,35.27066,-80.837616,60.0,0.0,,,,
Private,NC,,,0.0,,,35.658669,-81.963341,60.0,0.0,,,,
Private,NE,,,0.0,,,40.974182,-96.387993,60.0,0.0,,,,
Private,NM,,,0.0,,,32.936539,-105.963318,60.0,0.0,,,,
Private,NY,,,0.0,,,42.634827,-73.755255,60.0,0.0,,,,
Private,OH,,,0.0,,,40.88549,-80.652374,60.0,0.0,,,,
Private,OH,,,0.0,,,40.940212,-80.591042,60.0,0.0,,,,
Private,OK,,,0.0,,,35.712792,-95.405091,60.0,0.0,,,,
Private,PA,,,0.0,,,41.052197,-77.179779,60.0,0.0,,,,
Private,PA,,,0.0,,,41.787033,-75.684219,60.0,0.0,,,,
Private,SC,,,0.0,,,33.871155,-81.388641,60.0,0.0,,,,
Private,SC,,,0.0,,,34.192226,-80.687431,60.0,0.0,,,,
Private,SC,,,0.0,,,33.457325,-80.735786,60.0,0.0,,,,
Private,SD,,,0.0,,,43.853279,-101.482697,60.0,0.0,,,,
Private,SD,,,0.0,,,45.312218,-97.046959,60.0,0.0,,,,
Private,TN,,,0.0,,,36.023991,-87.341354,60.0,0.0,,,,
Private,TN,,,0.0,,,36.01078,-83.53199,60.0,0.0,,,,
Private,TX,,,0.0,,,29.819639,-94.899742,60.0,0.0,,,,
Private,TX,,,0.0,,,29.496408,-98.195183,60.0,0.0,,,,
Private,TX,,,0.0,,,31.71393,-96.178406,60.0,0.0,,,,
Private,TX,,,0.0,,,32.802265,-97.321487,60.0,0.0,,,,
Private,TX,,,0.0,,,32.508808,-95.64315,60.0,0.0,,,,
Private,TX,,,0.0,,,31.137911,-97.331192,60.0,0.0,,,,
Private,TX,,,0.0,,,29.672468,-95.021309,60.0,0.0,,,,
Private,UT,,,0.0,,,41.246227,-112.019905,60.0,0.0,,,,
Private,VA,,,0.0,,,36.966068,-80.852798,60.0,0.0,,,,
Private,VA,,,0.0,,,37.930691,-79.225708,60.0,0.0,,,,
Private,VA,,,0.0,,,37.937759,-77.465134,60.0,0.0,,,,
Private,VT,,,0.0,,,44.922466,-73.106125,60.0,0.0,,,,
Private,WA,,,0.0,,,46.22007,-119.7882,60.0,0.0,,,,
Private,WI,,,0.0,,,44.296615,-88.310415,60.0,0.0,,,,
Private,WI,,,0.0,,,43.251678,-88.183968,60.0,0.0,,,,
Private,WI,,,0.0,,,44.915192,-89.64959,60.0,0.0,,,,
Private,WI,,,0.0,,,44.842911,-91.593849,60.0,0.0,,,,
Private,WI,,,0.0,,,45.049603,-87.798561,60.0,0.0,,,,
Private,WY,,,0.0,,,41.264198,-110.978302,60.0,0.0,,,,
Private,WY,,,0.0,,,41.158744,-104.354501,60.0,0.0,,,,
Private,WY,,,0.0,,,42.055134,-104.165237,60.0,0.0,,,,
Private,WY,,,0.0,,,41.270187,-110.941002,60.0,0.0,,,,
Private,KS,,,0.0,,,37.752403,-99.979225,62.0,0.0,,,,
Private,NE,,,0.0,,,41.437565,-97.321053,62.0,0.0,,,,
Private,CA,,,0.0,,,37.935871,-121.301498,63.0,0.0,,,,
Private,TN,,,0.0,,,36.177097,-85.947891,64.0,0.0,,,,
Private,TX,,,0.0,,,29.27902,-98.66906,64.0,0.0,,,,
Private,CA,,,0.0,,,34.494827,-118.620903,65.0,0.0,,,,
Private,CA,,,0.0,,,34.062958,-117.288704,65.0,0.0,,,,
Private,CA,,,0.0,,,34.923698,-120.416901,65.0,0.0,,,,
Private,FL,,,0.0,,,28.872999,-82.090004,65.0,0.0,,,,
Private,FL,,,0.0,,,25.884614,-80.365397,65.0,0.0,,,,
Private,GA,,,0.0,,,30.903889,-84.559451,65.0,0.0,,,,
Private,ID,,,0.0,,,42.56435,-113.742393,65.0,0.0,,,,
Private,IL,,,0.0,,,41.346031,-88.195526,65.0,0.0,,,,
Private,IL,,,0.0,,,38.154778,-88.910255,65.0,0.0,,,,
Private,IN,,,0.0,,,39.842912,-85.559388,65.0,0.0,,,,
Private,KS,,,0.0,,,38.572855,-95.26491,65.0,0.0,,,,
Private,KY,,,0.0,,,38.341728,-82.94249,65.0,0.0,,,,
Private,KY,,,0.0,,,37.843952,-84.324219,65.0,0.0,,,,
Private,LA,,,0.0,,,30.319033,-93.66526,65.0,0.0,,,,
Private,LA,,,0.0,,,32.388847,-91.198082,65.0,0.0,,,,
Private,LA,,,0.0,,,30.58404,-92.046188,65.0,0.0,,,,
Private,LA,,,0.0,,,30.950031,-92.270958,65.0,0.0,,,,
Private,MI,,,0.0,,,41.79781,-83.692734,65.0,0.0,,,,
Private,MN,,,0.0,,,43.658833,-93.316238,65.0,0.0,,,,
Private,ND,,,0.0,,,47.833036,-103.645139,65.0,0.0,,,,
Private,NE,,,0.0,,,41.470837,-96.496201,65.0,0.0,,,,
Private,NE,,,0.0,,,40.818378,-97.998848,65.0,0.0,,,,
Private,OH,,,0.0,,,41.72348,-83.508682,65.0,0.0,,,,
Private,OH,,,0.0,,,39.831928,-84.629585,65.0,0.0,,,,
Private,SC,,,0.0,,,35.129662,-81.549911,65.0,0.0,,,,
Private,SC,,,0.0,,,33.60997,-81.845001,65.0,0.0,,,,
Private,SD,,,0.0,,,45.45911,-98.516792,65.0,0.0,,,,
Private,TN,,,0.0,,,36.20602,-86.771935,65.0,0.0,,,,
Private,TN,,,0.0,,,35.01862,-89.897987,65.0,0.0,,,,
Private,TX,,,0.0,,,30.111304,-94.042188,65.0,0.0,,,,
Private,TX,,,0.0,,,33.690549,-95.55594,65.0,0.0,,,,
Private,TX,,,0.0,,,32.816711,-96.920181,65.0,0.0,,,,
Private,TX,,,0.0,,,29.21933,-96.232231,65.0,0.0,,,,
Private,TX,,,0.0,,,33.044296,-96.178093,65.0,0.0,,,,
Private,TX,,,0.0,,,29.562317,-98.03492,65.0,0.0,,,,
Private,TX,,,0.0,,,29.982169,-98.902133,65.0,0.0,,,,
Private,UT,,,0.0,,,37.725056,-113.051598,65.0,0.0,,,,
Private,VA,,,0.0,,,37.973732,-78.216431,65.0,0.0,,,,
Private,VA,,,0.0,,,36.606178,-77.560478,65.0,0.0,,,,
Private,WI,,,0.0,,,42.526867,-88.980431,65.0,0.0,,,,
Private,WI,,,0.0,,,44.729782,-88.447365,65.0,0.0,,,,
Private,WV,,,0.0,,,38.444641,-81.830956,65.0,0.0,,,,
Private,TX,,,0.0,,,30.893377,-102.852146,66.0,0.0,,,,
Private,OH,,,0.0,,,40.057044,-81.052602,67.0,0.0,,,,
Private,MS,,,0.0,,,34.619591,-89.953484,68.0,0.0,,,,
Private,NC,,,0.0,,,35.72028,-81.188736,68.0,0.0,,,,
Private,TN,,,0.0,,,36.081768,-87.095909,68.0,0.0,,,,
Private,ID,,,0.0,,,43.436962,-112.119846,69.0,0.0,,,,
Private,AL,,,0.0,,,33.646427,-85.506042,70.0,0.0,,,,
Private,AR,,,0.0,,,34.60881,-92.533943,70.0,0.0,,,,
Private,AR,,,0.0,,,34.656934,-92.413636,70.0,0.0,,,,
Private,AZ,,,0.0,,,32.813709,-111.671097,70.0,0.0,,,,
Private,AZ,,,0.0,,,34.727631,-114.316299,70.0,0.0,,,,
Private,CA,,,0.0,,,37.54356,-121.269096,70.0,0.0,,,,
Private,CO,,,0.0,,,39.11261,-108.6473,70.0,0.0,,,,
Private,GA,,,0.0,,,34.119122,-83.762589,70.0,0.0,,,,
Private,IL,,,0.0,,,40.751957,-87.995605,70.0,0.0,,,,
Private,IL,,,0.0,,,42.454472,-88.99749,70.0,0.0,,,,
Private,IL,,,0.0,,,40.750726,-88.002039,70.0,0.0,,,,
Private,IN,,,0.0,,,41.736446,-86.335617,70.0,0.0,,,,
Private,IN,,,0.0,,,39.433712,-87.331543,70.0,0.0,,,,
Private,IN,,,0.0,,,41.399307,-86.692711,70.0,0.0,,,,
Private,IN,,,0.0,,,39.58392,-85.81707,70.0,0.0,,,,
Private,KY,,,0.0,,,37.224701,-84.216721,70.0,0.0,,,,
Private,KY,,,0.0,,,38.186222,-83.556602,70.0,0.0,,,,
Private,LA,,,0.0,,,30.416203,-91.435799,70.0,0.0,,,,
Private,LA,,,0.0,,,30.253859,-93.013847,70.0,0.0,,,,
Private,LA,,,0.0,,,29.686197,-91.255409,70.0,0.0,,,,
Private,LA,,,0.0,,,32.44315,-93.98407,70.0,0.0,,,,
Private,LA,,,0.0,,,30.171909,-93.587318,70.0,0.0,,,,
Private,LA,,,0.0,,,32.397039,-94.004714,70.0,0.0,,,,
Private,MI,,,0.0,,,42.197922,-85.966209,70.0,0.0,,,,
Private,MI,,,0.0,,,42.267239,-84.624008,70.0,0.0,,,,
Private,MO,,,0.0,,,38.932808,-92.77858,70.0,0.0,,,,
Private,MS,,,0.0,,,31.994278,-89.898392,70.0,0.0,,,,
Private,MT,,,0.0,,,45.634216,-108.915001,70.0,0.0,,,,
Private,ND,,,0.0,,,48.223888,-101.350243,70.0,0.0,,,,
Private,ND,,,0.0,,,48.344114,-103.616187,70.0,0.0,,,,
Private,NV,,,0.0,,,35.459923,-114.918602,70.0,0.0,,,,
Private,OH,,,0.0,,,40.878872,-84.471657,70.0,0.0,,,,
Private,OH,,,0.0,,,41.276608,-81.625938,70.0,0.0,,,,
Private,OH,,,0.0,,,40.834213,-83.245293,70.0,0.0,,,,
Private,OH,,,0.0,,,41.172848,-83.653023,70.0,0.0,,,,
Private,OK,,,0.0,,,35.591969,-97.437667,70.0,0.0,,,,
Private,OK,,,0.0,,,35.44537,-94.805672,70.0,0.0,,,,
Private,PA,,,0.0,,,41.034489,-77.516396,70.0,0.0,,,,
Private,PA,,,0.0,,,41.027061,-76.317696,70.0,0.0,,,,
Private,SC,,,0.0,,,35.165768,-81.45224,70.0,0.0,,,,
Private,SD,,,0.0,,,43.918102,-100.316101,70.0,0.0,,,,
Private,TN,,,0.0,,,35.08316,-86.882217,70.0,0.0,,,,
Private,TN,,,0.0,,,35.807571,-86.397263,70.0,0.0,,,,
Private,TN,,,0.0,,,35.075077,-89.949638,70.0,0.0,,,,
Private,TX,,,0.0,,,33.116081,-95.635399,70.0,0.0,,,,
Private,TX,,,0.0,,,30.895015,-96.602408,70.0,0.0,,,,
Private,TX,,,0.0,,,29.706999,-95.09392,70.0,0.0,,,,
Private,UT,,,0.0,,,37.725819,-113.059097,70.0,0.0,,,,
Private,UT,,,0.0,,,41.423889,-112.051094,70.0,0.0,,,,
Private,UT,,,0.0,,,40.769527,-111.940598,70.0,0.0,,,,
Private,UT,,,0.0,,,40.162085,-111.65026,70.0,0.0,,,,
Private,WA,,,0.0,,,47.663685,-117.315605,70.0,0.0,,,,
Private,WI,,,0.0,,,44.21278,-89.528397,70.0,0.0,,,,
Private,WV,,,0.0,,,38.704666,-80.664528,70.0,0.0,,,,
Private,WY,,,0.0,,,41.676731,-107.9823,70.0,0.0,,,,
Private,TX,,,0.0,,,32.2656,-101.4756,71.0,0.0,,,,
Private,AZ,,,0.0,,,35.23785,-111.822853,72.0,0.0,,,,
Private,MS,,,0.0,,,30.437351,-88.528793,73.0,0.0,,,,
Private,TX,,,0.0,,,30.437306,-95.498541,73.0,0.0,,,,
Private,AL,,,0.0,,,32.74564,-85.279289,75.0,0.0,,,,
Private,AL,,,0.0,,,32.843941,-86.590721,75.0,0.0,,,,
Private,AR,,,0.0,,,34.237968,-92.070297,75.0,0.0,,,,
Private,AZ,,,0.0,,,32.686897,-114.582901,75.0,0.0,,,,
Private,CA,,,0.0,,,34.063011,-117.490608,75.0,0.0,,,,
Private,CA,,,0.0,,,37.111797,-121.017006,75.0,0.0,,,,
Private,CA,,,0.0,,,35.615089,-119.657608,75.0,0.0,,,,
Private,CO,,,0.0,,,39.915272,-104.818703,75.0,0.0,,,,
Private,CT,,,0.0,,,41.29734,-72.760376,75.0,0.0,,,,
Private,GA,,,0.0,,,33.619633,-84.384956,75.0,0.0,,,,
Private,GA,,,0.0,,,30.644756,-83.187599,75.0,0.0,,,,
Private,GA,,,0.0,,,30.94656,-81.690979,75.0,0.0,,,,
Private,GA,,,0.0,,,33.514767,-82.502892,75.0,0.0,,,,
Private,GA,,,0.0,,,33.158482,-84.872009,75.0,0.0,,,,
Private,IA,,,0.0,,,41.228256,-95.854065,75.0,0.0,,,,
Private,IA,,,0.0,,,42.471142,-93.564453,75.0,0.0,,,,
Private,IA,,,0.0,,,41.235168,-95.877808,75.0,0.0,,,,
Private,ID,,,0.0,,,43.865292,-116.780701,75.0,0.0,,,,
Private,ID,,,0.0,,,42.692966,-114.5186,75.0,0.0,,,,
Private,ID,,,0.0,,,44.176399,-112.237076,75.0,0.0,,,,
Private,IL,,,0.0,,,38.713772,-88.09198,75.0,0.0,,,,
Private,IL,,,0.0,,,38.386044,-89.370705,75.0,0.0,,,,
Private,IL,,,0.0,,,38.436932,-89.534454,75.0,0.0,,,,
Private,IL,,,0.0,,,40.133247,-87.550339,75.0,0.0,,,,
Private,IL,,,0.0,,,39.960411,-89.563782,75.0,0.0,,,,
Private,IL,,,0.0,,,41.39507,-88.42708,75.0,0.0,,,,
Private,IN,,,0.0,,,40.765827,-87.124435,75.0,0.0,,,,
Private,IN,,,0.0,,,41.047085,-86.231216,75.0,0.0,,,,
Private,IN,,,0.0,,,39.871872,-84.933083,75.0,0.0,,,,
Private,IN,,,0.0,,,40.553593,-85.548164,75.0,0.0,,,,
Private,KS,,,0.0,,,38.87941,-97.612465,75.0,0.0,,,,
Private,KY,,,0.0,,,37.380703,-84.330261,75.0,0.0,,,,
Private,KY,,,0.0,,,38.085258,-83.899948,75.0,0.0,,,,
Private,LA,,,0.0,,,32.520455,-92.364592,75.0,0.0,,,,
Private,LA,,,0.0,,,29.742567,-90.823456,75.0,0.0,,,,
Private,LA,,,0.0,,,30.47711,-90.456947,75.0,0.0,,,,
Private,LA,,,0.0,,,30.005508,-90.031784,75.0,0.0,,,,
Private,LA,,,0.0,,,32.507298,-92.19326,75.0,0.0,,,,
Private,LA,,,0.0,,,30.242899,-92.193146,75.0,0.0,,,,
Private,LA,,,0.0,,,32.21368,-93.707047,75.0,0.0,,,,
Private,LA,,,0.0,,,29.418667,-90.293198,75.0,0.0,,,,
Private,MA,,,0.0,,,42.11779,-72.063171,75.0,0.0,,,,
Private,MD,,,0.0,,,39.69195,-79.100664,75.0,0.0,,,,
Private,ME,,,0.0,,,46.142853,-67.840324,75.0,0.0,,,,
Private,MI,,,0.0,,,43.352802,-83.869438,75.0,0.0,,,,
Private,MI,,,0.0,,,43.424858,-85.475662,75.0,0.0,,,,
Private,MI,,,0.0,,,42.98542,-82.764961,75.0,0.0,,,,
Private,MN,,,0.0,,,46.209763,-96.017921,75.0,0.0,,,,
Private,MN,,,0.0,,,43.67646,-94.447952,75.0,0.0,,,,
Private,MO,,,0.0,,,40.465668,-93.972855,75.0,0.0,,,,
Private,MO,,,0.0,,,36.518742,-89.598251,75.0,0.0,,,,
Private,MO,,,0.0,,,38.671616,-93.250923,75.0,0.0,,,,
Private,MO,,,0.0,,,39.692383,-91.509521,75.0,0.0,,,,
Private,MO,,,0.0,,,39.332008,-91.178345,75.0,0.0,,,,
Private,MO,,,0.0,,,37.494991,-94.301544,75.0,0.0,,,,
Private,MO,,,0.0,,,40.466225,-93.979246,75.0,0.0,,,,
Private,MS,,,0.0,,,33.985043,-89.866302,75.0,0.0,,,,
Private,MS,,,0.0,,,32.272709,-90.193031,75.0,0.0,,,,
Private,MS,,,0.0,,,34.929214,-89.792984,75.0,0.0,,,,
Private,MT,,,0.0,,,45.682289,-108.705299,75.0,0.0,,,,
Private,MT,,,0.0,,,45.653351,-110.5989,75.0,0.0,,,,
Private,NC,,,0.0,,,35.197853,-81.370232,75.0,0.0,,,,
Private,NC,,,0.0,,,35.24572,-82.329277,75.0,0.0,,,,
Private,NC,,,0.0,,,35.572758,-82.95649,75.0,0.0,,,,
Private,NC,,,0.0,,,35.33987,-78.556427,75.0,0.0,,,,
Private,ND,,,0.0,,,48.210819,-101.268456,75.0,0.0,,,,
Private,ND,,,0.0,,,46.831398,-100.288895,75.0,0.0,,,,
Private,ND,,,0.0,,,46.921073,-97.680096,75.0,0.0,,,,
Private,ND,,,0.0,,,48.970261,-97.254913,75.0,0.0,,,,
Private,ND,,,0.0,,,46.828968,-100.728233,75.0,0.0,,,,
Private,NE,,,0.0,,,41.14106,-101.002502,75.0,0.0,,,,
Private,NE,,,0.0,,,40.692699,-99.382202,75.0,0.0,,,,
Private,NH,,,0.0,,,43.651131,-72.242134,75.0,0.0,,,,
Private,NH,,,0.0,,,43.043133,-70.817841,75.0,0.0,,,,
Private,NV,,,0.0,,,39.556282,-119.490501,75.0,0.0,,,,
Private,NY,,,0.0,,,42.396683,-73.828468,75.0,0.0,,,,
Private,NY,,,0.0,,,43.054054,-77.654747,75.0,0.0,,,,
Private,OH,,,0.0,,,41.522221,-83.463852,75.0,0.0,,,,
Private,OH,,,0.0,,,39.003915,-83.782784,75.0,0.0,,,,
Private,OH,,,0.0,,,40.395752,-84.153183,75.0,0.0,,,,
Private,OH,,,0.0,,,41.605175,-84.408036,75.0,0.0,,,,
Private,OH,,,0.0,,,41.139023,-80.719261,75.0,0.0,,,,
